text,label,language
"双 标 电脑房 135 , 特价 双 标 100 。 沿街 的 房间 有点 吵 , 里面 一点 的 没 窗 , 有 味道 , 房间 还 小 , 还是 选 了 沿街 的 。 有 洗漱 用品 ; 有 wifi , 但 房间 没有 信号 , 大堂 信号 也 不 稳定 ; 中央 空调 是 坏 的 , 不 制冷 , 修 不 好 , 也 不 能 提供 电风扇 之类 的 降温 ; 床 很 短 , 脚 都 露 在 外面 。",0,zh
"这 家 酒店 刚 进 无锡 的 时候 , 确实 是 各方面 都 一流 的 , 从 价格 到 服务 。 但 近 两 年 越来越 差 了 。 一 个 月 前 订 好 的 大 床 房 , 到 入住 当天 还 确认 过 的 , 结果 跑去 checkin 的 时候 硬是 变成 了 公寓 房 。 公寓 房 也 就 认了 , 明明 知道 我们 是 双人 , 给的 是 单人间 , 所有 的 用品 都 是 一 套 , 让 调 房间 , 就 是 “ 大 床 房 没有 了 , 如果 单间 不 满意 , 只 能 调 双 人 标间 ” 。 靠 , 你 前台 和 住房部 都 是 吃 什么 长大 的 ? 早餐 也是 , 看看 种类 很多 , 没 几 样 可口 的 , 质量 每况愈下 。 反正 不 开心 的 经历 不止 这 一 次 , 以后 能 不 去 就 不去咯 。",0,zh
"第三 次 团购 了 。 比起 之前 去过 的 自助 餐厅 , 还是 喜欢 来 乐园 。 尤其是 这里 的 甜点 , 海鲜 和 冰淇淋 我 最 喜欢 了 。 吃 了 那么 多 自助餐 , 还是 这里 的 甜点 最 丰富 ! 服务 就 更 不用 说 了 。 每 一 位 服务员 都 很 热情 。 点了 畅饮 , 他们 还 不厌其烦 的 为 我们 一 次 又 一 次 加 饮料 。 果汁 有 很多 选择 。 这个 畅饮 真是 物超所值 ! 吃饱喝足 。 又 一 次 开心 的 用餐 。",2,zh
"房间 太 小 了 , 而且 有 味道 。 热水 一 个 人 洗 都 不 够 。 太 坑 爹 了 ! 要 两 个 人 洗 , 一 个 小时 能 洗 完 就 不错 了 ! 很多 细节 都 可以 发现 , 老板 太 不 注重 品质 了 。 卫生纸 都 用 的 最差 的 。 最不 理解 的 是 顾 的 服务员 根本 毫 无 素质 ! 还有 强制 消费 ! 不 相信 顾客 ! 呵呵 ! 这个 店 我 是 不 会 再 来 了 ! 情侣 酒店 中 是 我 住 过 最差 的 !",0,zh
"过年 去 先生 家 , 经过 徐州 , 太 晚 了 找到 这 家 酒店 , 还算 干净 吧 , 有 网线 可以 上网 , 空调 取暖 , 就是 不知道 为什么 床 的 天花板 上 正中 安装 了 防火 探头 , 晚上 睡觉 吓了 一 跳 , 怎么 有 红光 在 闪 ? 难道 有 摄像头 , 虚惊一场 , 哈哈 ~",1,zh
"我 一 个 朋友 在 浦东 嘉里 酒店 吃 过 一 次 饭 , 刷卡 结账 消费 , 几 天 后 莫名其妙 地 又 被 嘉里 酒店 从 信用卡 里 扣款 。 我 朋友 压根 后来 再 没 去 过 那里 , 不可能 产生 任何 消费 , 卡片 也 没有 遗失 , 从未 签过 字 输入 过 密码 , 也 从来 没有 授权 过 酒店 刷卡 , 居然 在 持卡人 不知情 的 情况 下 , 一切 扣款 手续 都 “ 正常 ” 地 发生 了 。 在 此 提醒 大家 注意 ! 只要 你 在 酒店 刷过卡 , 他们 就 有 本事 在 未征 得 你 同意 , 也 没 通知 你 的 情况 下 , 仅仅 凭借 上次 刷卡 留下 的 资料 完成 整个 扣款 手续 而 不 需要 经过 你 持卡人 本人 。 而且 根据 酒店 的 说法 , 这 一切 在 法律 上 都 是 正常 的 。",0,zh
"服务 极差 , 8 人 吃 1 个 半 小时 饭 , 只 上来 2 菜 1 汤 。 米饭 端上 来 都 是 凉 的 , 不过 你 千万 要 忍耐 , 因为 让他 热后 , 你 就 没 米饭 吃 了 。 。 。 。 还有 特别 咸 退房 、 办理 房卡 等 3 个 小时 那 你 是 幸运 的 , 没 告诉 你 说 没有 , 你 就 偷着乐 吧 ! 太 差 了 , 大家 别去 了",0,zh
"酒店 外观 还行 , 交通 非常 便捷 , 门口 就 有 机场 大巴 , 走 十 分钟 可 到达 商业区 / 地铁 ; 门口 更 有 到 火车站 的 公交 . 但 客房 里面 的 设施 比较 旧 , 因为 旧 所以 感觉 上 不 太 干净 , 床垫 也 蛮 旧的 , 中间 有 凹下 去 现象 , 如 这些 能 改善 那 就 非常 满意 了 .",1,zh
"环境 不错 , 已 多 次 光临 , 感觉 商家 出自 经济 利益 , 餐厅 从不 提供 饮用水 , 缺乏 人性化 , 这么 大 的 酒店 不 差 这 点 收入 , 在 首都 重 多 同行 中 它 还是 独 一 家 , 有损 自身 形象 , 以此 经营 , 回头客 会 越来越 少 。",0,zh
"非常 推荐 威斯汀 , 天 梦 之 床 睡觉 挺 舒服 的 。 房间 比较 大 , 布局 合理 , 卫生 设施 齐全 , 淋浴 间 和 浴缸 都 属于 同 档次 酒店 里面 比较 上 档次 的 。 酒店 的 地理 位置 不算 最佳 , 离 地铁站 一 公里 , 少许 有些 遗憾 !",2,zh
"价格 比较 实惠 , 定 了 两 间 房 , 一 间 还 不错 , 一 间 窗户 很 小 很 阴暗 不 太 满意 , 但 洗澡 水 很 大 很 舒服 ~ 住完 后 身上 出 了 几 个 红 疹子 , 不 知道 是 不 是 卫生 不太 好 的 原因 … 不过 服务 挺好 , 地理 位置 也 不错",2,zh
"2011年 的 最后 一 次 聚会 和 2012年 的 第一 次 聚会 都 是 和 味央 , 也 算是 缘份 ! 这 次 是 借着 通信 市场 ( ctm ) 年度 盛典 之 名 , 留了 咱们 的 席位 。 去 的 路上 坐 一 号 线还 出了 点 状况 , 永安里 停 了 十 分钟 , 到 建国门 又 莫名其妙 停 了 将近 十 分钟 。 赶到 都 迟 了 一 个 来 小时 , 油 米 还 在 门口 翘首 等候 , 真 难为 他 。 酒店 貌似 做 的 淮扬 菜系 。 我 到 的 时候 凉菜 都 撤盘 了 。 菜 的 口味 一般 , 比较 家常 , 好在 不甜 腻 。 最好 吃 当 数 红烧 排骨 了 , 加了 少量 土豆 , 还有 臆米 , 臆米 很 有 嚼劲 ; 西兰花 、 荷兰豆 、 莴笋 炒 一 起 的 时蔬 也 很 爽口 ; 水煮 虾 挺 新鲜 , 但 鲈鱼 的 个头 小 了 些 , 烤鸭 的 皮 太 油 ; 和 杏鲍菇 炒 的 似乎 有 两 道 菜 , 炒 牛柳 和 炒鳝丝 , 这 东西 健康 是 健康 , 就是 太吸油 ; 大盆 汤 羹 里 放 了 乌鱼 和黄喉吧 , 还 打了 鸡蛋花 , 无功 无过 ; 主食 扬州 炒饭 太 硬 , 黄金 大饼 太 油 , 小 馒头 没有 炼乳醮 。 作为 酒店 , 这 点 专业 度 没有 实属 不该 。 十几 二十 桌 的 宴席 , 自然 有 表演 助兴 , 邀请 了 名家 , 有 演员 陶玉玲 、 方舒 等 , 有 诗人 老庄 , 还有 少林 名僧 。 现场 求 签名 求 合影 好不 热闹 。 我 过 了 追星 年纪 只 微笑 旁观 。 临走 , 主办方 还 送给 每 一 位 到场 客人 一 套 埃塞俄比亚 咖啡 礼盒 , 咖啡 我 喜欢 , 嘿嘿 !",1,zh
"总体 来说 还 不错 , 位置 在 万 豪 公寓 边上 , 不 算 特别 难找 , 有 地下 停车场 。 房间 都 是 电子 设施 还 不错 , 不过 跟 五棵松 店 比 , 水晶 只是 房间 大 一点 , 多 一 个 浴缸 而已 , 价格 却 差 不少 。 早餐 45一 位 , 写好 卡片 挂在 门上 就 可以 。 早餐 有 面包 配 黄油 果酱 、 煎蛋 、 一 片 培根 、 一碗粥 、 一 杯 果汁 或 咖啡 、 一 杯 酸奶 和 沙拉 + 水果 。 对于 女孩子 不多不少 , 男士 就 不太 够 了 。 checkout 的 时候 要 排队 , 等 的 时间 比较 久 , 建议 不 要 赶在 12点 下来 , 最好 提前 一点 。",2,zh
"花钱 找 罪 受 , 真的 只 有 这么 一 个 感觉 。 服务 态度 不 佳 , 办理 入住 难 。 特价 289 的 房间 竟然 是 没有 窗户 的 , 屋子 里 憋 的 要命 。 换房 补 差价 , 还给 我们 掉 脸子 , 东 一 榔头 西 一 棒子 的 服务 , 一 个 服务员 解决 3.4 个 人员 的 事儿 ( 入住 的 、 打发 票 的 、 咨询 的 ) 一 个 男 服务员 在 前台 里 就 盯 着 顾客 干 , 什么 也 不 操作 只 会 说 一 句 : 对不起 , 很 快 就 到 您 , 请 稍等 。 如果 这 句 话 可以 解决 我 的 问题 , 为何 我 不 自己 带着 复读 机给 自己 听 ? 只 能 说 汉庭 砸牌子 的 店 越来越 多 了 , 会员卡 本来 要 升级 的 , 都 没 兴趣 了 。 在 长虹桥 这样 的 品质 和 态度 … … 真 无奈",0,zh
"托 公司 的 福 , 又 开 了 次 洋荤 , 还 点 了 人生 第一 次 roomservice , 先来 讲讲 某天 晚上 没 吃 晚饭 , 就 叫 了 个 意大利面 , 送餐 非常 及时 , 雪中送炭 阿 ! 味道 不错 , 送餐 小弟 也 很 客气 然后 讲讲 房间 , 这 家 酒店 估计 有点 年头 了 , 看上去 有点旧 。 。 。 这 是 不 是 皇冠 假日 通病 , 房间 内部 无功 无过 吧 , 很多 老外 住在 这里 , 可能 王府井 一 带 酒店 太 多 了 , 不 能 算 很 出彩 最后 讲讲 早餐 , 东西 实在 太 少 了 。 。 。 不过 也 不 能 怪 酒店 , 北京 实在 算 不 上 美食 天堂 p. s奄列 还 不错",1,zh
靠 简直 可以 用 超级 烂 来 评 房间 内 除了 个 水床 可以 代表 它 售 这个 价格 之外 其他 完全 和 如家 没有 区别 了 洗澡 水 小 的 简直 连 洗 的 兴趣 都 没有 隔音 还 超级 差 隔壁 门口 进进出出 的 声音 全部 听得见 烂 的 不 能 再 烂 了 之后 看 了 下 他们 的 收 银条 上面 竟然 写 这 房 原价 780 元 你 怎么 好 意思 的 哦 靠,0,zh
"因为 它 定位 在 四星级 , 就 不得不 说 服务 不 好 。 这 服务 不 是 态度 不 好 , 而是 服务 人员 基本 不 动脑筋 。 给 一 个 房间 结账 花 了 十几 二十 分钟 还是 没 搞清楚 怎么 结算 。 落 东西 在 房间 地上 , 大红 色 鞋盒 大小 的 袋子 , 服务生 就是说 找 不 到 , 非 让 自己 去 一 看 就 赫然 在 哪里 。 。 新 换 的 毛巾 不 是 棉 的 , 不 吸水",1,zh
"我 办 了 五洲 皇冠 的 会员 , 送 的 蛋糕 卷 不 让 我们 取 , 必须 吃 自助 才 送 。 办 过 这么 多 会员 第一 次 碰到 这样 的 。 免费 送 住宿 也 不 给 早餐 , 我 不 明白 会员 有 什么 优惠 。 甚至 会员 sales 还 骂 客户 有病 。 这 种 酒店 不 能 深入 了解 , 真的 太 差 了 ! 和 其他 五星级 比 起来 简直 天 与 地 !",0,zh
"地处 朱雀门 与 南门 之间 , 平行 与 顺城 巷 北边 的 箱子 里 , 算是 闹 中 取静 的 地方 , 里面 环境 与 其他 如 家 一样 , 门口 走 不 远 晚上 有 市区 里 有名 的 夜市 也就是 大车 家巷 。 开车 交通 便利 , 打车 往西 或 北 走 一百 名 较 容易 , 最近 地铁 走 过去 十五 分钟 。",2,zh
"服务 相当 的 差 ! 找 总台 拿 个 电吹风 , 先 问 我 房号 , 报 了 房号 居然 回 我 : 下来 总台 拿 , 我 下去 拿 了 , 又 说 要 交 押金 10 块 , 上楼 拿钱 再 下去 , 死活 不 承认 变卦 非要 压 50 块 , 我 说 那 好吧 , 你 跟我 上去 拿 , 这 酒店 奇葩 居然 回 一 句 : 没人 ! 可是 旁边 至少 站 了 三 个 工作 人员 , 还有 一 男的 在用 手机 看 范冰冰 版 武则天 ~ 彻底 无语 了 ! 这 种 破 酒店 不 会 再来 ! 太 垃圾 了 ~ 卫生差 , 环境 差 , 上楼 连 灯 都 没有 , 还 要 用 手机 照着 ! 差差差 !",0,zh
"凌晨 5点 被 ktv 唱歌 声 吵醒 ! 打 电话 到 前台 , 竟然 跟我 说 隔壁 有 个 ktv , 人家 是 正常 营业 、 没 办法 呢 。 还说 之前 有 个 先生 凌晨 一点 打来 电话 也 说 了 这个 问题 呢 。 5点 啊 ! 筒子们 ! 凌晨 5点 被 吵醒 ! 哭瞎 我 了 !",0,zh
"位于 徐州道 , 位置 还 可以 , 离 海信 广场 只有 5 分钟 , 离 火车站 也 只 有 15 分钟 , 而且 就 在 海河 边上 , 窗外 就 是 河景 和 金阜桥 。 房间 不 大 , 而且 都 是 不规则 的 角 , 隔音 不 好 , 旁边 房间 洗澡 的 水声 可以 听 的 很 清楚 。 二 层 是 咖啡厅 , 六 层 有 个 茶 餐厅 , 好像 还有 送 餐 服务 。",1,zh
"普通 的 经济型 旅馆 , 住 过 的 168 不 是 在 上海 的 , 所以 就 选择 一 家 分店 做 评论 啦 。 价格 很 实惠 , 但是 旅馆 么 , 空间 还是 比较 小 的 , 床 啊 什么 的 弄 的 很 干净 , 另外 洗澡 还 挺 舒服 的 , 水蛮大 的 ~",1,zh
"我 说 , 你们 前台 接待 的 就 一 个 接待员 , 一 群 领导们 , 你们 想 累死 他们 吗 , 都 是 一 群 小 女孩 , 你们 还有 良心 吗 , 堂堂 的 明豪 就 这样 管理 的 吗 , 管理 制度 也 太差 了 吧 , , , , , , 客人 留言 的 网评 也 没 人 看 , 真 服了 明豪 酒店 的 老 总 了",0,zh
"我 传 的 照片 1 分钟 就 被 删了 , 点评 不可信 啊 ! 早上 8点半 前 店里 没 人 … 一 个 服务员 也 没有 … 而且 实景 和 宣传 差距 甚远 … 院子 里 弥漫 着 奇怪 的 臭味 … 店主 说 旁边 有 个 养鸡场 … 养鸡场 … 鸡 屎 臭 啊 ! 私 汤池 很脏 , 房间 也 不 干净 , 好多 苍蝇 蚊子 , wifi 若隐若现 … 食物 就 更 不 忍 吐槽 了 … 有 人 在 点评 写 火锅 好吃 … 坑 爹 啊 … 麻酱 小 料 巨 稀 … 我 以为 是 别人 吃完 涮完 剩下 的 … 满满 的 都 是 泪",0,zh
"一 个 月 前 参加 的 积赞 活动 , 符合 条件 第一 时间 打 电话 预约 , 告诉 我 4 月份 没 名额 了 , 月底 在 约 , 月底 打 电话 说 五月份 会 给 我 电话 确认 时间 , 后来 一直 没 下文 , 微信 也 不 回复 了 , 搞 不 起 活动 干脆 别 搞 , 拿 大伙 逗 着 玩 很 过瘾 吗 ? ! 就 冲 这 态度 早晚 也 歇 菜 ! !",0,zh
"大 床 290一 晚 的 房价 和 实际 质量 比 起来 , 让 人 很 尴尬 , 房间 大小 一般 , 电视 不 大 , 我 和 我 女 朋友 晚上 去 住 的 , 她 说 这 房间 很 有 安全感 , 女孩 都 喜欢 小窝 , 适合 晚上 找 不 着 酒店 的 情侣 , 早上 送 早餐 , 很 一般 的 鸡蛋 , 馒头 , 面包 , 牛奶 ,",0,zh
"感觉 特别 差 , 服务员 因为 是 团购 , 态度 恶劣 , 故意 找茬 , 房间 也脏 , 床单 破洞 , 有 黑黑 的 不知道 什么 东西 , 感觉 特别脏 , 以后 不 会 再 去 了 , 这 种 服务 态度 也 奉劝 大家 不 要 去 了 , 狗眼看人 低 , 气死 了 , 都 没有 住 , 这 种 地方 一 秒钟 都 住 不 下 。",0,zh
"前台 和 客服 人员 态度 很 差 , 说话 很 像 教训 人 的 样子 , 十分 不 耐烦 。 房间 很 宽敞 但 卫生 很 差 , 卫生间 异味 较大 , 房间 内 也 有 卫生间 的 异味 , 建议 大家 不 要 被 图片 欺骗 了 ! ! ! ! ! ! ! ! ! ! ! !",0,zh
"华住 旗下 品牌 , 地理 位置 很 好 , 就 在 滨江道 上 , 价格 较 便宜 。 住 的 大 床 房 , 房间 比较 小 , 窗户 特别小 , 还 不 能 打开 , 光线 不 是 很 好 。 感觉 被褥 床单 洗 的 不 是 很 白 , 有点旧 。 淋浴 设施 和 洗漱 设施 还 可以 , 就是 必须 同时 打开 冷水 和 热水 的 开关 才 能 调到 一 个 合适 的 水温 , 不 是 很 方便 。",1,zh
"客栈 房间 还 行 , 虽然 房间 没有 空调 , 但 热水 很 好 , 房间 还 提供 一次性 的 拖鞋 ( 绝大多数 客栈 都 没有 ) 。 老板 是 四川人 , 不如 本地人 实在 , 谈 好的 价格 转眼 就 变 。 隔壁 她家 的 菜馆 也 不 推荐 , 上菜 超 慢 还 难吃 , 不如 去 喝 街边 的 稀 豆粉 。",0,zh
"第一 次 住 海 友 客栈 , 以前 都 是 住汉庭 快捷 , 风格 不 一样 , 这里 似乎 更 适合 年轻 人 的 口味 , 大堂 有 电脑 可以 游戏 , 房间 很 整洁 , 无线 网络 速度 还 可以 。 单人床 带 窗 是 沿街 的 , 白天 还 是 会 有 些 影响 , 床 是 1 米 2 的 单人床 , 软硬 适中 , 比较 满意 !",2,zh
"网评 挺 不错 的 。 就 摸 着 去 了 。 。 门 口 小 得 有 点 夸张 。 。 选 的 是 唯一 一 间 望 秦淮河 的 房间 。 非常 失望 , 所谓 的 可以 看到 秦淮河 的 最 贵 的 一 间 房 , 只是 窗户 比较 大 而已 。 。 非常 失望 。 晚上 10 点 多 回去 洗澡 , 没 热水 ! ! 原因 是 热水 被 其他 人 用完 了 。 。 非常 不 满意 ! !",0,zh
"团 的 自助 晚餐 , 还 以为 是 四 星级 , 一 看 是 五星 的 ! 不过 菜品 真的 一般 ! 生鱼片 有 三文鱼 和 加吉鱼 还是 挺 新鲜 的 ! 热 菜 也 就 十 种 而且 味道 很 一般 , 煎 烤 类有 扇贝 , 生蚝 , 羊排 和 牛排 ! ! 扇贝 和 生蚝 都 非常 小 , 牛排 很 嫩 , 不错 ! 冰鲜 的 有 虾和切 好 块 的 螃蟹 味道 还行 , 考验 五星级 的 品质 的 西点 令 我 很 失望 , 这 是 检验 五 星级 酒店 的 最 基本 ! 但是 品质 非常 一般 , 我 觉得 不如 味 多美 的 ! 还有 就是 这家 服务 真是 不 敢 恭维 , 问 厨师 芥末 在 呢 里 ? 只 见 他 一 努嘴 , 话 都 懒得 说 , 要是 没有 团后 以后 肯定 不 会 来 了",0,zh
"【 环境 】 前年 我 在 云 悦 华尔兹 精品 酒店 住 过 两 次 , 两 次 都 很 满意 。 酒店 从 门面 到 大厅 再 到 走廊 , 一切 都 很 精致 , 房间 的 环境 非常 干净 , 而且 在 这 家 酒店 的 房间 里 过夜 有 一 种 让 人 非常 舒服 的 感觉 。 房间 大而 明亮 , 大 床 柔软 舒适 , 还有 dvd 播放器 和 免费 无线 宽带 。 最 让 人 称道 的 是 这 家 酒店 的 卫生间 , 有可能 是 刚 装潢 过 的 原因 , 住 过 的 两 个 不同 房间 的 卫生间 都 非常 干净 , 完全 没有 任何 污垢 。 卫生间 的 装潢 比照 高档 星级 酒店 设计 了 玻璃 墙面 , 有 电动 窗帘 , 可以 在 洗浴 的 时候 看 电视 , 如果 是 情侣 入住 的 话 也 可以 增添 一 份 情调 。 虽然 洗浴 用品 并不 是 国际 大牌 , 但是 跟 一般 的 宾馆 完全 不同 , 这 家 酒店 提供 的 洗浴 用品 质量 也 是 相当 不错 。 整个 酒店 的 布局 非常 紧凑 。 虽然 大堂 不 够大 , 但是 却 有 一 种 宾至 如归 的 温馨 情调 。 酒店 附近 有 很多 家 便利店 , 非常 方便 客人 日常 用餐 的 需要 。 只是 由于 离 地铁站 稍微 有些 远 , 所以 步行 去 酒店 的 客人 会 稍显 不便 。 【 价位 】 以 性价比 来说 , 这 家 酒店 的 价位 并 不 算 很 高 , 标准间 550 元 左右 , 但是 房间 的 环境 和 卫生 状况 可以 媲美 一些 高档 星级 酒店 。 所以 我 认为 这 家 酒店 在 价位 方面 很 有 优势 。 【 服务 】 服务 方面 没有 太 多 可以 评价 的 , 算是 很 不错 。 【 总评 】 总体 而言 , 在 住过 两 次 之后 对 这 家 酒店 留下 了 非常 不错 的 印象 , 价位 不高 , 而且 房间 干净 舒适 , 服务 周全 到位 。",2,zh
"一 楼 的 房间 非常 非常 的 潮湿 , 房间 很 小 很 小 , 走路 都 要 侧着身子 , 窗户 外面 是 个 墙 , 等于 没有 窗户 , 卫生间 的 花洒 也 是 坏 的 , 水温 十分 不好调 , 稍稍 拧 一点点 就 会 很 热 或者 很 凉 , 应该 开业 没 多 长 时间 , 为什么 会 这样 呢 , 太 令 人 失望 了 , 以后 不 会 去 了 , 劝 大家 也 不 要 去 为好 。",0,zh
